path,sentence
common_voice_sw_30334750.mp3,anawenza kuwangezika ukugawake kwa sikumoza
common_voice_sw_30370249.mp3,alizaleka tika kijilicha dunila rilayaya kelosa mkoamarogora chiritanzani
common_voice_sw_30026723.mp3,ujazi liwa wa rida katika kupigena na wamachami uliwako maru
common_voice_sw_28686806.mp3,itesake sa kaeubifali nakinkeresa
common_voice_sw_30302554.mp3,kisanono monekana kwora hisi ko ano me ya mbao hutwa usahakutoka katika mfereji wa mkoja
common_voice_sw_29935340.mp3,welimeza kuana kazi kutoka maeneo yanaishikindio
common_voice_sw_30137830.mp3,wataramo viume ka majini wanasema
common_voice_sw_36010473.mp3,kinebo chasaa hino kina manufana kubwasala
common_voice_sw_29926252.mp3,wahadabe ni mwoja kati ya makabila ya iliyobakie duniani ya nalofanya umingaje
common_voice_sw_30321897.mp3,naghariahiyo ushauri pa makabila la warani lilionza miakamia tatutu iliyoputa
common_voice_sw_30003321.mp3,pi nanco maeneo ayowasa akanabesha
common_voice_sw_30181769.mp3,ipotihizo awai azikuustua ungozi wa jishi wa tanzania
common_voice_sw_30199369.mp3,bani ihabilia na msimaakwa kwanza mvubwa
common_voice_sw_29899691.mp3,katika naishirinyi adofi kalibuka na kwake mgocha mkua jirumani
common_voice_sw_29944822.mp3,taribu rogotatuya bilia niona wake wa kienda katika shoguli za bieshara na kilimo
common_voice_sw_30574714.mp3,ninyelikuwa na maliokumu mengine saba
common_voice_sw_30327478.mp3,kopani mnyini kutake amifi liote kuna peikee kusahaurika
common_voice_sw_30061998.mp3,saliebisaidi alikuwasuita miwa komali
common_voice_sw_29947963.mp3,aki sumunda ligunga na krada ndazo zilikuwa za rafrika wanilimu ya kibenini
common_voice_sw_30433539.mp3,umdo wandani wa kiimanjama kwa ujumikani sana kwa sababu adisaza haujapakea mumunabokomkbu
common_voice_sw_29796608.mp3,zaidi a watota mileni tatu wa uami wa kinia nekakoni na tana
common_voice_sw_30054734.mp3,hizo ni zo baadhi ya changamuja walisopata wakazi hao
common_voice_sw_30128641.mp3,iiingosa badu i meja ka sa babo kino kusini inakabiliwa
common_voice_sw_31254640.mp3,ukabo wacheza kamalinana kuziwa za karaki militikkidine
common_voice_sw_30351509.mp3,alikuwa wazinaanchi afisi ama kawanais mangano na mazi ngia
common_voice_sw_30220366.mp3,menki ya duli ilifakiala mkupo wadila migeri miamoja haltirele faba
common_voice_sw_31656474.mp3,zeka mfumwafena ulema na ulaofa
common_voice_sw_29965531.mp3,mabufuli alisimamia kazi ya kikwa asilimia miamoja
common_voice_sw_30001750.mp3,batane zanmandela vita litopigana siatudigi a babu ziwa ragi
common_voice_sw_30315182.mp3,maka lelfu mbina kazaidiufanza kupa ka mililo
common_voice_sw_30099823.mp3,umana ifai wamfataba pampa na kubwa ya fari najisana mzigo nji
common_voice_sw_30125583.mp3,obori na likukya wahihe  ajikuweza kushindana la mabomo zazerumani
common_voice_sw_30059418.mp3,wezekamai kakikashariki ya seharika kubana na sitamilasi akufudi kapesa zama
common_voice_sw_34946333.mp3,za kinozi pichuko utaala kwa jinala haliifa ila halialiskan
common_voice_sw_29846905.mp3,seko hine adanipeleza kuenye mpaka na junta kumchogu
common_voice_sw_30333902.mp3,yapa yelfu moja mia tisa sabili naelfu moja nya kisa emamini
common_voice_sw_30122820.mp3,alimaisa msimu akiwa mfumgaji na mchizaji bura walijia ugolgiji
common_voice_sw_30330001.mp3,papa hu ya liburesha uuziango upatia taniza katolidi na madilekuinginde ris
common_voice_sw_29887600.mp3,mgeshimiwa spika ni namba kulitariku bunge la kutukufa
common_voice_sw_34751043.mp3,katika vitabu vaki na winginishaji uliendelea katika ulaya kati
common_voice_sw_30214396.mp3,wazasana lilumu na manjhicheleke kanya kishirina sita
common_voice_sw_30093628.mp3,upande wamwesha kutambulishwa mingoli
common_voice_sw_31323798.mp3,ikiwo nokuma wa kinamita na mraba
common_voice_sw_34893776.mp3,kiweno wa sukubanikabila kubwa zhaidi kanfania
common_voice_sw_30126220.mp3,watanzanio wachache sana walitabiri juu ya uongozi chayo
common_voice_sw_35103696.mp3,beta hiyo iliana mwaziwasaba moka elfu moja miatisa na tano
common_voice_sw_30025183.mp3,kinahumisa kiraja jado yanzama pucha hani na chaza
common_voice_sw_29789219.mp3,kwalepokwa wa ukichukuliwa kutoka frika na kupaleka a mirika
common_voice_sw_30349117.mp3,anafahanhika zedi kajina la malimu
common_voice_sw_29983247.mp3,baga yamoyo ikokati ya migi yakali kabisaya wasoahidi
common_voice_sw_29789790.mp3,kifaki kuuzamwaja kutaka kwantummoja diumnyida ibaya wakaji navukoa
common_voice_sw_30214312.mp3,ngoma za jadi na mishaza kia kusalimiana mailin
common_voice_sw_35164568.mp3,ounjo likuwa muziki maharafu kokaini liagichiaamujiani aa aiaualafoamaipaki
common_voice_sw_36036210.mp3,ufaneka malinaungine kulingana na mwandishi
common_voice_sw_30320478.mp3,bada ya muka kiwa katika shule ya michezo ya basalena lilamase
common_voice_sw_30347983.mp3,mkwawa manyarani kati yamikuate latini na mbili ya tanzania
common_voice_sw_29949776.mp3,klebela ilikuwa matokeoya hateya kusaida na kustarabisha wafrika
common_voice_sw_31812241.mp3,makombora hayooaliwafana wa kiganaji wa mikulikimbiaya li
common_voice_sw_29818499.mp3,maatire aayelisibitisha asi ya anzanaranambaai ilisamijiwa
common_voice_sw_29948600.mp3,dukuzake ingine walikuwa muza gangi na mila
common_voice_sw_29922793.mp3,kikoanaramba na kwakikana atita nani
common_voice_sw_31363099.mp3,kilaputa mbwana kwa lalikua cika kusikai
common_voice_sw_31369450.mp3,maipo mbani wakina mita mia mili hamfini kufini maliwa mambasa
common_voice_sw_30110999.mp3,simili mfamiati mwngewa kipara mbanuwa maisha
common_voice_sw_30458547.mp3,ijoni bamoja na kuaaso mashawakato wao
common_voice_sw_30059425.mp3,ulasireni a aliemakumodwa milipuni kikichawaraisa
common_voice_sw_34744785.mp3,yalitakea nchini tenya baada ya ushaguzi mkuo
common_voice_sw_30064127.mp3,uhifamhi huwa hauzuiwa tu kwana kuzikana kufurahia mandari ya buja
common_voice_sw_30360113.mp3,abana akendahay no waji katika dabui ya usukumani
common_voice_sw_30024518.mp3,ukia mbaro ni me korubeshwa uwa miangoji mamaagahu ya junyia
common_voice_sw_30188573.mp3,ata huo alinaumu utaara wanji za mahalibi bara a naye
common_voice_sw_28735606.mp3,asonde uzaliwowa nayoinaweza kutokea wakati wa minda ao hukuza
common_voice_sw_30274843.mp3,witu kwukuishiikisha kabilifu jamini wakazi wa bababoya
common_voice_sw_30143853.mp3,aminde daa alingia jishini hoko jencha
common_voice_sw_29849010.mp3,ililikutokana na umaruswa e
common_voice_sw_30058657.mp3,idititiuhamii alulewa twana aume wamiata kumia tatu
common_voice_sw_30561967.mp3,inavihimea umepwenda na kiasigani chapesa
common_voice_sw_30038139.mp3,watuinge jibunia kale buputeobingi diliviyopo katika ncha tinzania
common_voice_sw_36387452.mp3,ambao walifanya vitendo vya ulyenyasaji
common_voice_sw_29822020.mp3,hamashaui ya keni sayailimela m amashoule milaya kwemba
common_voice_sw_30129609.mp3,kutokala a mabadiliko katika iyake na eneo lilivyo kuaujuma
common_voice_sw_30414542.mp3,ayajerelezajiwa sanga likuji kwabaro
common_voice_sw_29907596.mp3,ketenekwo la arpili na pita kwa sekunde kadha
common_voice_sw_28811434.mp3,beguzake ndogo mtoa maruta
common_voice_sw_29954183.mp3,kinaumile lanyichuma kwa zedi ya zinimia tisini tufautina zimondovingine
common_voice_sw_30478091.mp3,ilyo atoto wakike wakizaliwa kipindi vitokupewa jina himi
common_voice_sw_30514684.mp3,pia mataifa mengineyanayo zalisha dhahabu kwa ungi
common_voice_sw_30307308.mp3,baneza kawiida kupozi za magukizi ya kifuaki kudinasata magaraikozizogu
common_voice_sw_29940453.mp3,mae kamishi la wa uhamiaja mchini tanbana datari anamakafala
common_voice_sw_29872996.mp3,mizi ya miihabiupena sakani
common_voice_sw_35586626.mp3,kwa mbanenisigo nkubwa kwa serika ya bare iko
common_voice_sw_29789052.mp3,mavafa kilometamia tisa asitini na moja
common_voice_sw_34888265.mp3,makamwake warisa alikuwaalitoja zane a ms
common_voice_sw_28814674.mp3,waliwahi kuchaza kinu ya kaifa ya ugireke
common_voice_sw_30377752.mp3,baraningi wanakuwa hapo maci hadijini
common_voice_sw_30330464.mp3,litahizo vilituliwana wapu iliansiam wahilio oto rwa kike
common_voice_sw_30335965.mp3,uhaza kinisha mguna wenza kukuletea madaraza ii
common_voice_sw_30032775.mp3,adakowa na mtango mkubwo kata matauguggoni
common_voice_sw_30074760.mp3,weli wa ngurumo kazafiisa kupoka mujaristi muhani ya kujamjini kwalaki
common_voice_sw_30114155.mp3,kio cha mkongi na korta katika mainomaibali yafika
common_voice_sw_30013266.mp3,baadi uni jiikanza kunenyasa apizaniwaki
common_voice_sw_30106380.mp3,waseila zamana izemo mbwa mpali kuwa
common_voice_sw_34986430.mp3,mmchambozi wa masuwala ya siyasa kutaka nchini ugana
common_voice_sw_30046252.mp3,kutumika kungesha shikisha vililao wa saa
common_voice_sw_34943077.mp3,natumaini ya kwa pata watu wengine mbaa wajulikani wakila hai nazini kutisia
common_voice_sw_29833831.mp3,ukuwajina lamuga tumia ilikana kamba anbolo
common_voice_sw_30111407.mp3,wupai wantuki atika milayo zo sami na manda mkani kininjara
common_voice_sw_29853939.mp3,wapaleunyewe kwazili hujita wasu ikiwana maraya watu wanatumia mshari
common_voice_sw_28262309.mp3,akiba nspihizofirinazokia manataska ki
common_voice_sw_29837011.mp3,mwewaku kama unataka kwengakweli kwenye jingi zilola nanziyani
common_voice_sw_34994474.mp3,kiango cheizurimuzini kinawaza kusalishwa mweja iska
common_voice_sw_29954244.mp3,baadhi ya watu wamekata tamamkabisa mish
common_voice_sw_30344623.mp3,aliate kazihiyo utokana la zababu mbalimbari karume
common_voice_sw_29827107.mp3,weni hadidimihivilakini piipote lisana kwana namoja mindi
common_voice_sw_28261744.mp3,kpini hulo zilezi yemuna
common_voice_sw_29333982.mp3,ulamajani yanyasi ya mlene ya miti
common_voice_sw_34958766.mp3,wakana na kaba haya liyofia kupokeeluga hilikuwa
common_voice_sw_34906692.mp3,wwaka elfu moja mia nanekisini alae
common_voice_sw_30420369.mp3,akenda chii na atapata pisanyingi kana
common_voice_sw_29805083.mp3,sokoeme aliosisha bike ujumu chumibila kuchagwa nidogo waku
common_voice_sw_31311067.mp3,ngume naliganisha na ndige ena waboa
common_voice_sw_30291313.mp3,ada kaomhiza uhunda iuto wa kimrazibwaliohai wakeza ibora wauli
common_voice_sw_30166641.mp3,nyama inapokuwa tayari na shuguli za cekulizozi orodesha hapu cim
common_voice_sw_30134225.mp3,balinagwa iza wasilikari viketi pialingeziliamai
common_voice_sw_31292474.mp3,ufudishajiwa fasi hiya watota maleka na kwatanama
common_voice_sw_29821262.mp3,kasazini marareibi amba yoiko mbalokilumitaamsii
common_voice_sw_29968333.mp3,araiyo nakufapiya wanawake na atota iserasa
common_voice_sw_30109790.mp3,selihiinavili tete vinge vinalifana m
common_voice_sw_29938963.mp3,wanagoziki wa hipokuwakisasa tilastas kutoka kaskazini matanzania
common_voice_sw_30312362.mp3,kuna wezi kano walikusiba ingana kupamia arobi ya tanzania
common_voice_sw_30169672.mp3,akusha poka fika kasazini aliegeenoli na lapena leita kenda nieka elfu misi
common_voice_sw_30335869.mp3,ekakiwa baselana alisikika kwa ufundishaji wa kenzure
common_voice_sw_30346982.mp3,saka a daifa ya uhukweni na kimu za soka za paifa zarijana
common_voice_sw_29792507.mp3,wamekoa kitumia sanameneeya hayo kutinileza kidezoo
common_voice_sw_29989887.mp3,amilia oukona sikuhiyo wali hauwatailiwa walikusana
common_voice_sw_30470957.mp3,uni matumimacharoma shukamafasi a kenye deniyani
common_voice_sw_30146671.mp3,asiroga alitoka katika kwamilia yo kulimaadogu la kili alifarikiwa
common_voice_sw_30108181.mp3,iliji naukamu da mefu kina katika danga nyini ta kuwa barafu
common_voice_sw_30638491.mp3,atoro wananchi na maindereo ulaya hiyo
common_voice_sw_28802271.mp3,kheno kijana kalikuwaza idi chimia adire pinzani
common_voice_sw_37086034.mp3,maramzikwa kwanzaembo wake kuchenzoregena alikowa ni sugo
common_voice_sw_30312624.mp3,jamia kiarabu wa siewazanzibari iliambuwa kwandoka
common_voice_sw_30640491.mp3,maba azeifa lisema kiongoji mzuli nila naiciarufa
common_voice_sw_30318652.mp3,anaongeza bageki ya deshi kila mara
common_voice_sw_30128852.mp3,wanafuzi pia ujifunza maenobalibala mbaro ni ya kuwe
common_voice_sw_30219102.mp3,njeto na baareni vyango vyajuuliya unemu na kutokuwa na utulibo wa anga
common_voice_sw_29798417.mp3,yani mikukina mapanga pamanana upini
common_voice_sw_29940047.mp3,kwa mambe kutoshelepa mamboiotekuna mbindo za kutatu wa
common_voice_sw_30055749.mp3,miziwa jile lisegemi ya kumbukumbe iistolia ya ujimeni
common_voice_sw_30138858.mp3,ziudi znazoendelea li utangaza na kutumia fuza zilizoga nani ya jiliwatana
common_voice_sw_29888042.mp3,ia alikwea pwo ambeka kabla kuioalikuwa ninpigabia gura
common_voice_sw_37215569.mp3,ajiurakisi yatenia serika liemenenechaguru yo emo arasiiakana kuoku
common_voice_sw_29924772.mp3,kama hauna kituutafibwa sana na ndumu wa mtoto wa kike
common_voice_sw_28817867.mp3,wambela ulaya katika nchi mbili usese na woskia
common_voice_sw_28843754.mp3,leshidima dobavehedu barimbali kama takatifu
common_voice_sw_30364531.mp3,pidigumkuwezeya ahimengeejaminikia wasir
common_voice_sw_30100572.mp3,imo ako niki ukiuaniwai
common_voice_sw_29984942.mp3,mamba ya zeda ya mahitaji ya naji take za mahupatika makatika sehemgusika
common_voice_sw_29833940.mp3,unalitikia jeminguli mukabizilinani mceguzina wameitikeleza kwakiwanguzaju
common_voice_sw_30405695.mp3,akuko gwakiwala hapngi babi kama hilimtoke
common_voice_sw_30057632.mp3,muni gomba ambaeni mtok wa piliwa
common_voice_sw_29823054.mp3,alikakasi las hakuwa na mpiwa kwanpesi ulivyozia majagoni
common_voice_sw_36076431.mp3,asaka nia kuni na mbili suta nikia
common_voice_sw_29959324.mp3,kumbe uy anaja kajiafuni ma kwafunja ngini ila kutuiaki
common_voice_sw_29978979.mp3,onda chama kilichoitwa afrushirazi yanian
common_voice_sw_30573678.mp3,weza wawa ugunifu na umhimu mwa utegena zaji shamga
common_voice_sw_30136359.mp3,maka elfu moja miatisa sitini na tanemkuwa jiishi
common_voice_sw_30167222.mp3,ipaginisa ula kupakunia kubukumbu va fasona makokini
common_voice_sw_29878503.mp3,ilate doli chukuwa kikita cha peisa kwetoka kwa mageg
common_voice_sw_30135036.mp3,kuna mudwa halituroa mafudo viisho ka ausi
common_voice_sw_30084498.mp3,alingizo wenye baraza wakikui waliamokuwa zisha chamachaca kwanza
common_voice_sw_29958698.mp3,heinaanesha kuwa assenia wakwena mi uchagani
common_voice_sw_30063331.mp3,kama tulivya wanakwa afrika kusimi
common_voice_sw_30019020.mp3,afrikinikubwa a muugura bibiura viake wizili na ata cu
common_voice_sw_34750294.mp3,wanye elemo ta kujima saria ajue ingeli hata kutetea
common_voice_sw_30025780.mp3,ango la kumeni inamwamomo kwa adudoachaguza zabau
common_voice_sw_30226998.mp3,kwa sababo unakita katika makaifa mmane ya bara la afrika
common_voice_sw_30567403.mp3,walewa na wanaume wengi pia kuna kubaliwa
common_voice_sw_30312087.mp3,wamoda na vifadhi hii kuwa maarufu una watangania wenge ahwafahamo gukio vilijoku
common_voice_sw_30267236.mp3,wachu hao walipamia maenye ya kwani na kufanya guruku kuwa zarama na wenyejilengina
common_voice_sw_30035309.mp3,wamasaiwangitanzania hupa makubadhi yamba ya mkalipuawakitangaea
common_voice_sw_34597461.mp3,mamazara yaji akari na iuya kubaraar
common_voice_sw_29941721.mp3,ipitiwenye milkiyakibila kutozohan nazisha mpulietena
common_voice_sw_30373063.mp3,kukuasahuma balidishwa amaya mwisho tareishirina tatu
common_voice_sw_31369760.mp3,napasimulizi ya raseema walikweengeke nanika walithamane kafanya makao ya kwenye mjeremkweya mlima kelimanjaro
common_voice_sw_29970417.mp3,wana paikana zailikwenye ifadhiza taifa asihimu rasmi zamaunesha
common_voice_sw_34942722.mp3,na wakuwa wakati huwajyeshiri vili ya wazili mkuo
common_voice_sw_30045206.mp3,hini kutokana na jire ambalo mabareho alitumia kujinga ba
common_voice_sw_28716335.mp3,elenitalaka
common_voice_sw_30354248.mp3,kujenda kituocha umene katika eneo lapepwezi tanzania
common_voice_sw_30345768.mp3,unaweza kuliona ziwahiri hainatu nawengiza watama ji
common_voice_sw_29967732.mp3,walimiake kwa kuba hya kiyakiki
common_voice_sw_30308428.mp3,ongozi bora kuleta maendeleo chanya ndani ya nchi
common_voice_sw_29845979.mp3,maporomokwe ya kalambo ya naulefuamikam nia mbina
common_voice_sw_29890246.mp3,kutoka la na kubalili ka ko hali ya maisha
common_voice_sw_29792758.mp3,kuhusu wa ikiashiria ushirikia nakati a mafisa wa nchimbini
common_voice_sw_29878334.mp3,histolaben aitaji usaiinejiwakabila
common_voice_sw_29868712.mp3,weipamikuwe kai a lagana wania to
common_voice_sw_30056538.mp3,waluwa ni kabilla kutoka sudani kuseni
common_voice_sw_29955360.mp3,raga delfu moja mia tisa emanini na talo nyarele halasitaraf
common_voice_sw_30034943.mp3,hadahivyo baisha miadam kutejebea mazingeraki yananzungwa katika kujiki
common_voice_sw_30174805.mp3,melezilizosukua zina weza kuzikaacuziumilege hau vikafuguwa amaa
common_voice_sw_30653549.mp3,tanzania ilisina vitahivi ka kumpiga ni ni
common_voice_sw_30050076.mp3,tatidumbe anamtia wenyerezo zeitinita bi hamzini
common_voice_sw_30029020.mp3,la kii unalika mbalo liliangaliwa li kakiwa mafunu za kizinita
common_voice_sw_31273716.mp3,kameipo nikana kupandoy chi za mashariki
common_voice_sw_30387098.mp3,rais mabufuni amewataka watanzaliawa te kuwa watunlivo wamu ja na wata henili ho
common_voice_sw_35988992.mp3,aari va habari bamoja kwa moja kuwanzi u kwo
common_voice_sw_29968982.mp3,nyarere yalipanda kudege kwa ndabelamsubiji kona kutana na maikikiwake
common_voice_sw_29889619.mp3,jaege mi mulimaanaynekailoroza melimabiefu zaidi mchini
common_voice_sw_29944191.mp3,safari hiva inani cheza kwenye fadhi amakia
common_voice_sw_30205197.mp3,alianzisha makami ya monga jikamoja na machiso jigiawaku wasiokuwa wajerumani
common_voice_sw_35586597.mp3,ktakutasihanjano guwengi wanakula tekeya bamafuta
common_voice_sw_30055035.mp3,ivaliona mitare mavanitomakubwasani
common_voice_sw_29839629.mp3,alifa zinaonisha ya pamba kati wii izilamu likuo milea kati ya wazarano
common_voice_sw_29850532.mp3,nchiza ausena usisiviliandakwa pamoja fainali za mataifa ya uilaya
common_voice_sw_30257067.mp3,lakuvipesha waligomezi mipako opogutowajina
common_voice_sw_30180736.mp3,kila swali kwenye mtiani wangurilikuwa guu
common_voice_sw_30205231.mp3,akinikiako barana matibawu yafyanza makujama makazi iya
common_voice_sw_30132515.mp3,lengo na kuwanziha kwakigusi ni kulinda na vifadhi maliasii
common_voice_sw_30069508.mp3,ali kukikama karanfu mii na kum
common_voice_sw_30059413.mp3,auigine waluzotofautisha kwa malinamililikuya nji z
common_voice_sw_29939890.mp3,kimboghe elii kisa umisha ariugosa
common_voice_sw_30146719.mp3,wango ilichapa mali mabomataku komaii
common_voice_sw_29791797.mp3,vifahido vitarekwo katika lango kula kungelena maeneo yanotu mazaidi na watahii
common_voice_sw_30419662.mp3,alisamasha hada ya walimukatika tuki kuu a materene ighanda
common_voice_sw_29947495.mp3,aliitwo fangolwanbo au kwakifupifako
